year,round,race,surname,forename,lap,position,time,milliseconds
2019,2,"Bahrain Grand Prix","Norris","Lando",6,12,"1:39.247",99247
2019,2,"Bahrain Grand Prix","Norris","Lando",7,11,"1:39.239",99239
2019,2,"Bahrain Grand Prix","Norris","Lando",8,10,"1:39.158",99158
2019,2,"Bahrain Grand Prix","Norris","Lando",9,9,"1:38.595",98595
2019,2,"Bahrain Grand Prix","Norris","Lando",10,9,"1:41.271",101271
2019,2,"Bahrain Grand Prix","Norris","Lando",11,14,"1:56.018",116018
2019,2,"Bahrain Grand Prix","Norris","Lando",12,11,"1:36.291",96291
2019,2,"Bahrain Grand Prix","Norris","Lando",13,11,"1:36.357",96357
2019,2,"Bahrain Grand Prix","Norris","Lando",14,10,"1:35.777",95777
2019,2,"Bahrain Grand Prix","Norris","Lando",15,10,"1:36.678",96678
2019,2,"Bahrain Grand Prix","Norris","Lando",16,9,"1:37.816",97816
2019,2,"Bahrain Grand Prix","Norris","Lando",17,9,"1:37.185",97185
2019,2,"Bahrain Grand Prix","Norris","Lando",18,9,"1:37.714",97714
2019,2,"Bahrain Grand Prix","Norris","Lando",19,9,"1:37.428",97428
2019,2,"Bahrain Grand Prix","Norris","Lando",20,9,"1:37.861",97861
2019,2,"Bahrain Grand Prix","Norris","Lando",21,9,"1:37.650",97650
2019,2,"Bahrain Grand Prix","Norris","Lando",22,9,"1:37.670",97670
2019,2,"Bahrain Grand Prix","Norris","Lando",23,9,"1:38.178",98178
2019,2,"Bahrain Grand Prix","Norris","Lando",24,8,"1:37.839",97839
2019,2,"Bahrain Grand Prix","Norris","Lando",25,8,"1:38.776",98776
2019,2,"Bahrain Grand Prix","Norris","Lando",26,7,"1:38.010",98010
2019,2,"Bahrain Grand Prix","Norris","Lando",27,7,"1:38.561",98561
2019,2,"Bahrain Grand Prix","Norris","Lando",28,7,"1:38.619",98619
2019,2,"Bahrain Grand Prix","Norris","Lando",29,7,"1:38.194",98194
2019,2,"Bahrain Grand Prix","Norris","Lando",30,7,"1:38.359",98359
2019,2,"Bahrain Grand Prix","Norris","Lando",31,7,"1:38.314",98314
2019,2,"Bahrain Grand Prix","Norris","Lando",32,7,"1:38.500",98500
2019,2,"Bahrain Grand Prix","Norris","Lando",33,5,"1:38.726",98726
2019,2,"Bahrain Grand Prix","Norris","Lando",34,6,"1:41.958",101958
2019,2,"Bahrain Grand Prix","Norris","Lando",35,9,"1:57.591",117591
2019,2,"Bahrain Grand Prix","Norris","Lando",36,9,"1:36.631",96631
2019,2,"Bahrain Grand Prix","Norris","Lando",37,9,"1:36.849",96849
2019,2,"Bahrain Grand Prix","Norris","Lando",38,9,"1:37.329",97329
2019,2,"Bahrain Grand Prix","Norris","Lando",39,8,"1:37.052",97052
2019,2,"Bahrain Grand Prix","Norris","Lando",40,7,"1:36.510",96510
2019,2,"Bahrain Grand Prix","Norris","Lando",41,8,"1:37.793",97793
2019,2,"Bahrain Grand Prix","Norris","Lando",42,8,"1:36.557",96557
2019,2,"Bahrain Grand Prix","Norris","Lando",43,8,"1:36.228",96228
2019,2,"Bahrain Grand Prix","Norris","Lando",44,7,"1:36.640",96640
2019,2,"Bahrain Grand Prix","Norris","Lando",45,7,"1:36.434",96434
2019,2,"Bahrain Grand Prix","Norris","Lando",46,7,"1:36.610",96610
2019,2,"Bahrain Grand Prix","Norris","Lando",47,7,"1:36.281",96281
2019,2,"Bahrain Grand Prix","Norris","Lando",48,7,"1:36.441",96441
2019,2,"Bahrain Grand Prix","Norris","Lando",49,7,"1:36.686",96686
2019,2,"Bahrain Grand Prix","Norris","Lando",50,7,"1:36.538",96538
2019,2,"Bahrain Grand Prix","Norris","Lando",51,7,"1:37.093",97093
2019,2,"Bahrain Grand Prix","Norris","Lando",52,7,"1:36.973",96973
2019,2,"Bahrain Grand Prix","Norris","Lando",53,7,"1:37.387",97387
2019,2,"Bahrain Grand Prix","Norris","Lando",54,6,"1:36.955",96955
2019,2,"Bahrain Grand Prix","Norris","Lando",55,6,"2:15.769",135769
2019,2,"Bahrain Grand Prix","Norris","Lando",56,6,"2:10.557",130557
2019,2,"Bahrain Grand Prix","Norris","Lando",57,6,"1:55.781",115781
2019,2,"Bahrain Grand Prix","Pérez","Sergio",1,10,"1:44.180",104180
2019,2,"Bahrain Grand Prix","Pérez","Sergio",2,10,"1:38.832",98832
2019,2,"Bahrain Grand Prix","Pérez","Sergio",3,10,"1:38.951",98951
2019,2,"Bahrain Grand Prix","Pérez","Sergio",4,10,"1:40.747",100747
2019,2,"Bahrain Grand Prix","Pérez","Sergio",5,10,"1:38.503",98503
2019,2,"Bahrain Grand Prix","Pérez","Sergio",6,10,"1:39.449",99449
2019,2,"Bahrain Grand Prix","Pérez","Sergio",7,9,"1:38.311",98311
2019,2,"Bahrain Grand Prix","Pérez","Sergio",8,11,"1:41.397",101397
2019,2,"Bahrain Grand Prix","Pérez","Sergio",9,17,"1:58.412",118412
2019,2,"Bahrain Grand Prix","Pérez","Sergio",10,15,"1:36.666",96666
2019,2,"Bahrain Grand Prix","Pérez","Sergio",11,11,"1:37.326",97326
2019,2,"Bahrain Grand Prix","Pérez","Sergio",12,10,"1:37.414",97414
2019,2,"Bahrain Grand Prix","Pérez","Sergio",13,9,"1:37.278",97278
2019,2,"Bahrain Grand Prix","Pérez","Sergio",14,11,"1:38.381",98381
2019,2,"Bahrain Grand Prix","Pérez","Sergio",15,11,"1:37.920",97920
2019,2,"Bahrain Grand Prix","Pérez","Sergio",16,11,"1:38.064",98064
2019,2,"Bahrain Grand Prix","Pérez","Sergio",17,10,"1:37.755",97755
2019,2,"Bahrain Grand Prix","Pérez","Sergio",18,10,"1:38.152",98152
2019,2,"Bahrain Grand Prix","Pérez","Sergio",19,10,"1:38.369",98369
2019,2,"Bahrain Grand Prix","Pérez","Sergio",20,10,"1:38.499",98499
2019,2,"Bahrain Grand Prix","Pérez","Sergio",21,10,"1:38.247",98247
2019,2,"Bahrain Grand Prix","Pérez","Sergio",22,11,"1:39.909",99909
2019,2,"Bahrain Grand Prix","Pérez","Sergio",23,11,"1:39.261",99261
2019,2,"Bahrain Grand Prix","Pérez","Sergio",24,11,"1:38.662",98662
2019,2,"Bahrain Grand Prix","Pérez","Sergio",25,10,"1:39.225",99225
2019,2,"Bahrain Grand Prix","Pérez","Sergio",26,10,"1:38.927",98927
2019,2,"Bahrain Grand Prix","Pérez","Sergio",27,10,"1:39.390",99390
2019,2,"Bahrain Grand Prix","Pérez","Sergio",28,10,"1:39.629",99629
2019,2,"Bahrain Grand Prix","Pérez","Sergio",29,10,"1:39.177",99177
2019,2,"Bahrain Grand Prix","Pérez","Sergio",30,10,"1:39.347",99347
2019,2,"Bahrain Grand Prix","Pérez","Sergio",31,10,"1:39.292",99292
2019,2,"Bahrain Grand Prix","Pérez","Sergio",32,10,"1:39.799",99799
2019,2,"Bahrain Grand Prix","Pérez","Sergio",33,11,"1:43.857",103857
2019,2,"Bahrain Grand Prix","Pérez","Sergio",34,15,"2:00.338",120338
2019,2,"Bahrain Grand Prix","Pérez","Sergio",35,15,"1:36.856",96856
2019,2,"Bahrain Grand Prix","Pérez","Sergio",36,15,"1:36.722",96722
2019,2,"Bahrain Grand Prix","Pérez","Sergio",37,15,"1:37.248",97248
2019,2,"Bahrain Grand Prix","Pérez","Sergio",38,14,"1:37.252",97252
2019,2,"Bahrain Grand Prix","Pérez","Sergio",39,13,"1:36.712",96712
2019,2,"Bahrain Grand Prix","Pérez","Sergio",40,13,"1:36.628",96628
2019,2,"Bahrain Grand Prix","Pérez","Sergio",41,12,"1:36.441",96441
2019,2,"Bahrain Grand Prix","Pérez","Sergio",42,12,"1:36.419",96419
2019,2,"Bahrain Grand Prix","Pérez","Sergio",43,12,"1:36.568",96568
2019,2,"Bahrain Grand Prix","Pérez","Sergio",44,12,"1:38.298",98298
2019,2,"Bahrain Grand Prix","Pérez","Sergio",45,12,"1:37.871",97871
2019,2,"Bahrain Grand Prix","Pérez","Sergio",46,12,"1:36.348",96348
2019,2,"Bahrain Grand Prix","Pérez","Sergio",47,12,"1:36.462",96462
2019,2,"Bahrain Grand Prix","Pérez","Sergio",48,12,"1:36.529",96529
2019,2,"Bahrain Grand Prix","Pérez","Sergio",49,12,"1:36.627",96627
2019,2,"Bahrain Grand Prix","Pérez","Sergio",50,12,"1:36.468",96468
2019,2,"Bahrain Grand Prix","Pérez","Sergio",51,12,"1:36.330",96330
2019,2,"Bahrain Grand Prix","Pérez","Sergio",52,12,"1:37.153",97153
2019,2,"Bahrain Grand Prix","Pérez","Sergio",53,12,"1:37.192",97192
2019,2,"Bahrain Grand Prix","Pérez","Sergio",54,10,"1:48.817",108817
2019,2,"Bahrain Grand Prix","Pérez","Sergio",55,10,"2:09.462",129462
2019,2,"Bahrain Grand Prix","Pérez","Sergio",56,10,"1:56.399",116399
2019,2,"Bahrain Grand Prix","Pérez","Sergio",57,10,"2:00.523",120523
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",1,9,"1:43.535",103535
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",2,9,"1:38.949",98949
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",3,9,"1:38.702",98702
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",4,7,"1:38.942",98942
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",5,7,"1:38.580",98580
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",6,6,"1:38.523",98523
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",7,6,"1:38.189",98189
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",8,6,"1:37.922",97922
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",9,6,"1:38.158",98158
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",10,6,"1:38.025",98025
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",11,6,"1:38.146",98146
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",12,5,"1:38.416",98416
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",13,4,"1:38.060",98060
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",14,2,"1:38.283",98283
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",15,2,"1:38.967",98967
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",16,4,"1:39.755",99755
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",17,4,"1:38.720",98720
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",18,6,"1:40.673",100673
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",19,6,"1:39.195",99195
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",20,6,"1:39.538",99538
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",21,6,"1:38.998",98998
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",22,6,"1:39.449",99449
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",23,6,"1:39.975",99975
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",24,9,"1:42.732",102732
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",25,13,"2:00.073",120073
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",26,12,"1:37.833",97833
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",27,12,"1:38.027",98027
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",28,12,"1:37.973",97973
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",29,12,"1:38.367",98367
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",30,11,"1:37.417",97417
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",31,11,"1:37.830",97830
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",32,11,"1:37.888",97888
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",33,9,"1:37.369",97369
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",34,8,"1:37.935",97935
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",35,7,"1:37.791",97791
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",36,7,"1:37.696",97696
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",37,7,"1:38.162",98162
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",38,7,"1:38.083",98083
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",39,7,"1:38.575",98575
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",40,6,"1:37.573",97573
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",41,7,"1:37.928",97928
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",42,7,"1:36.697",96697
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",43,7,"1:36.716",96716
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",44,8,"1:38.222",98222
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",45,9,"1:37.621",97621
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",46,9,"1:37.282",97282
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",47,9,"1:37.307",97307
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",48,9,"1:37.090",97090
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",49,9,"1:37.440",97440
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",50,9,"1:37.432",97432
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",51,9,"1:37.112",97112
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",52,10,"1:38.617",98617
2019,2,"Bahrain Grand Prix","Ricciardo","Daniel",53,10,"1:37.994",97994
2019,2,"Bahrain Grand Prix","Russell","George",1,18,"1:47.726",107726
2019,2,"Bahrain Grand Prix","Russell","George",2,18,"1:40.752",100752
2019,2,"Bahrain Grand Prix","Russell","George",3,18,"1:40.776",100776
2019,2,"Bahrain Grand Prix","Russell","George",4,16,"1:40.420",100420
2019,2,"Bahrain Grand Prix","Russell","George",5,16,"1:39.938",99938
2019,2,"Bahrain Grand Prix","Russell","George",6,17,"1:42.050",102050
2019,2,"Bahrain Grand Prix","Russell","George",7,17,"1:40.117",100117
2019,2,"Bahrain Grand Prix","Russell","George",8,17,"1:39.938",99938
2019,2,"Bahrain Grand Prix","Russell","George",9,16,"1:40.481",100481
2019,2,"Bahrain Grand Prix","Russell","George",10,13,"1:40.560",100560
2019,2,"Bahrain Grand Prix","Russell","George",11,12,"1:41.513",101513
2019,2,"Bahrain Grand Prix","Russell","George",12,16,"1:43.060",103060
2019,2,"Bahrain Grand Prix","Russell","George",13,17,"1:59.554",119554
2019,2,"Bahrain Grand Prix","Russell","George",14,17,"1:37.313",97313
2019,2,"Bahrain Grand Prix","Russell","George",15,17,"1:37.673",97673
2019,2,"Bahrain Grand Prix","Russell","George",16,17,"1:38.357",98357
2019,2,"Bahrain Grand Prix","Russell","George",17,17,"1:38.820",98820
2019,2,"Bahrain Grand Prix","Russell","George",18,17,"1:39.006",99006
2019,2,"Bahrain Grand Prix","Russell","George",19,17,"1:39.211",99211
2019,2,"Bahrain Grand Prix","Russell","George",20,17,"1:39.575",99575
2019,2,"Bahrain Grand Prix","Russell","George",21,17,"1:39.640",99640
2019,2,"Bahrain Grand Prix","Russell","George",22,16,"1:39.378",99378
2019,2,"Bahrain Grand Prix","Russell","George",23,16,"1:39.868",99868
2019,2,"Bahrain Grand Prix","Russell","George",24,16,"1:39.658",99658
2019,2,"Bahrain Grand Prix","Russell","George",25,16,"1:39.886",99886
2019,2,"Bahrain Grand Prix","Russell","George",26,16,"1:42.306",102306
2019,2,"Bahrain Grand Prix","Russell","George",27,17,"2:00.846",120846
2019,2,"Bahrain Grand Prix","Russell","George",28,16,"1:37.847",97847
2019,2,"Bahrain Grand Prix","Russell","George",29,16,"1:38.352",98352
2019,2,"Bahrain Grand Prix","Russell","George",30,16,"1:38.600",98600
2019,2,"Bahrain Grand Prix","Russell","George",31,16,"1:39.529",99529
2019,2,"Bahrain Grand Prix","Russell","George",32,16,"1:38.220",98220
2019,2,"Bahrain Grand Prix","Russell","George",33,16,"1:38.301",98301
2019,2,"Bahrain Grand Prix","Russell","George",34,16,"1:39.417",99417
2019,2,"Bahrain Grand Prix","Russell","George",35,16,"1:37.866",97866
2019,2,"Bahrain Grand Prix","Russell","George",36,16,"1:38.535",98535
2019,2,"Bahrain Grand Prix","Russell","George",37,17,"1:41.093",101093
2019,2,"Bahrain Grand Prix","Russell","George",38,17,"1:39.347",99347
2019,2,"Bahrain Grand Prix","Russell","George",39,17,"1:38.526",98526
2019,2,"Bahrain Grand Prix","Russell","George",40,17,"1:38.455",98455
2019,2,"Bahrain Grand Prix","Russell","George",41,17,"1:40.354",100354
2019,2,"Bahrain Grand Prix","Russell","George",42,17,"1:39.765",99765
2019,2,"Bahrain Grand Prix","Russell","George",43,17,"1:38.622",98622
2019,2,"Bahrain Grand Prix","Russell","George",44,17,"1:38.618",98618
2019,2,"Bahrain Grand Prix","Russell","George",45,17,"1:39.004",99004
2019,2,"Bahrain Grand Prix","Russell","George",46,17,"1:38.790",98790
2019,2,"Bahrain Grand Prix","Russell","George",47,17,"1:39.191",99191
2019,2,"Bahrain Grand Prix","Russell","George",48,17,"1:39.686",99686
2019,2,"Bahrain Grand Prix","Russell","George",49,18,"1:39.842",99842
2019,2,"Bahrain Grand Prix","Russell","George",50,18,"1:41.616",101616
2019,2,"Bahrain Grand Prix","Russell","George",51,18,"1:41.139",101139
2019,2,"Bahrain Grand Prix","Russell","George",52,18,"1:42.204",102204
2019,2,"Bahrain Grand Prix","Russell","George",53,18,"1:43.668",103668
2019,2,"Bahrain Grand Prix","Russell","George",54,15,"2:14.855",134855
2019,2,"Bahrain Grand Prix","Russell","George",55,15,"2:09.890",129890
2019,2,"Bahrain Grand Prix","Russell","George",56,15,"2:01.261",121261
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",1,8,"1:43.097",103097
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",2,8,"1:38.792",98792
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",3,8,"1:38.882",98882
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",4,8,"1:40.218",100218
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",5,8,"1:38.460",98460
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",6,7,"1:39.405",99405
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",7,7,"1:38.243",98243
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",8,7,"1:38.310",98310
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",9,8,"1:40.696",100696
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",10,14,"1:57.408",117408
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",11,10,"1:36.252",96252
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",12,9,"1:36.727",96727
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",13,8,"1:36.310",96310
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",14,8,"1:36.931",96931
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",15,7,"1:37.213",97213
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",16,7,"1:37.173",97173
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",17,7,"1:37.917",97917
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",18,7,"1:37.505",97505
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",19,7,"1:37.759",97759
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",20,7,"1:38.397",98397
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",21,8,"1:38.775",98775
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",22,8,"1:37.720",97720
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",23,8,"1:38.925",98925
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",24,7,"1:38.348",98348
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",25,7,"1:39.033",99033
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",26,8,"1:39.473",99473
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",27,8,"1:38.841",98841
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",28,8,"1:39.168",99168
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",29,8,"1:38.701",98701
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",30,8,"1:39.532",99532
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",31,8,"1:38.492",98492
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",32,8,"1:38.746",98746
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",33,8,"1:43.346",103346
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",34,12,"1:58.677",118677
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",35,11,"1:36.813",96813
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",36,10,"1:36.818",96818
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",37,10,"1:35.967",95967
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",38,10,"1:36.611",96611
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",39,10,"1:36.552",96552
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",40,9,"1:36.382",96382
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",41,9,"1:36.497",96497
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",42,9,"1:36.406",96406
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",43,9,"1:36.084",96084
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",44,9,"1:37.341",97341
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",45,8,"1:35.589",95589
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",46,8,"1:36.660",96660
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",47,8,"1:36.416",96416
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",48,8,"1:36.562",96562
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",49,8,"1:36.471",96471
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",50,8,"1:36.598",96598
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",51,8,"1:37.125",97125
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",52,8,"1:37.069",97069
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",53,8,"1:37.453",97453
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",54,7,"1:36.945",96945
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",55,7,"2:17.327",137327
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",56,7,"2:12.091",132091
2019,2,"Bahrain Grand Prix","Räikkönen","Kimi",57,7,"1:53.516",113516
2019,2,"Bahrain Grand Prix","Sainz","Carlos",1,6,"1:41.786",101786
2019,2,"Bahrain Grand Prix","Sainz","Carlos",2,6,"1:38.869",98869
2019,2,"Bahrain Grand Prix","Sainz","Carlos",3,6,"1:38.570",98570
2019,2,"Bahrain Grand Prix","Sainz","Carlos",4,18,"2:15.038",135038
2019,2,"Bahrain Grand Prix","Sainz","Carlos",5,20,"2:18.084",138084
2019,2,"Bahrain Grand Prix","Sainz","Carlos",6,20,"1:35.842",95842
2019,2,"Bahrain Grand Prix","Sainz","Carlos",7,20,"1:36.762",96762
2019,2,"Bahrain Grand Prix","Sainz","Carlos",8,20,"1:36.803",96803
2019,2,"Bahrain Grand Prix","Sainz","Carlos",9,20,"1:37.523",97523
2019,2,"Bahrain Grand Prix","Sainz","Carlos",10,20,"1:37.275",97275
2019,2,"Bahrain Grand Prix","Sainz","Carlos",11,20,"1:37.811",97811
2019,2,"Bahrain Grand Prix","Sainz","Carlos",12,20,"1:37.697",97697
2019,2,"Bahrain Grand Prix","Sainz","Carlos",13,20,"1:38.264",98264
2019,2,"Bahrain Grand Prix","Sainz","Carlos",14,20,"1:38.401",98401
2019,2,"Bahrain Grand Prix","Sainz","Carlos",15,20,"1:38.616",98616
2019,2,"Bahrain Grand Prix","Sainz","Carlos",16,19,"1:38.870",98870
2019,2,"Bahrain Grand Prix","Sainz","Carlos",17,19,"1:38.419",98419
2019,2,"Bahrain Grand Prix","Sainz","Carlos",18,19,"1:38.718",98718
2019,2,"Bahrain Grand Prix","Sainz","Carlos",19,19,"1:38.709",98709
2019,2,"Bahrain Grand Prix","Sainz","Carlos",20,19,"1:39.073",99073
2019,2,"Bahrain Grand Prix","Sainz","Carlos",21,19,"1:38.813",98813
2019,2,"Bahrain Grand Prix","Sainz","Carlos",22,19,"1:38.932",98932
2019,2,"Bahrain Grand Prix","Sainz","Carlos",23,18,"1:39.312",99312
2019,2,"Bahrain Grand Prix","Sainz","Carlos",24,18,"1:44.566",104566
2019,2,"Bahrain Grand Prix","Sainz","Carlos",25,19,"1:58.416",118416
2019,2,"Bahrain Grand Prix","Sainz","Carlos",26,19,"1:37.197",97197
2019,2,"Bahrain Grand Prix","Sainz","Carlos",27,19,"1:37.288",97288
2019,2,"Bahrain Grand Prix","Sainz","Carlos",28,19,"1:37.979",97979
2019,2,"Bahrain Grand Prix","Sainz","Carlos",29,19,"1:38.126",98126
2019,2,"Bahrain Grand Prix","Sainz","Carlos",30,19,"1:38.886",98886
2019,2,"Bahrain Grand Prix","Sainz","Carlos",31,18,"1:37.303",97303
2019,2,"Bahrain Grand Prix","Sainz","Carlos",32,18,"1:37.179",97179
2019,2,"Bahrain Grand Prix","Sainz","Carlos",33,18,"1:37.799",97799
2019,2,"Bahrain Grand Prix","Sainz","Carlos",34,18,"1:38.979",98979
2019,2,"Bahrain Grand Prix","Sainz","Carlos",35,18,"1:37.593",97593
2019,2,"Bahrain Grand Prix","Sainz","Carlos",36,18,"1:38.075",98075
2019,2,"Bahrain Grand Prix","Sainz","Carlos",37,18,"1:39.371",99371
2019,2,"Bahrain Grand Prix","Sainz","Carlos",38,18,"1:39.370",99370
2019,2,"Bahrain Grand Prix","Sainz","Carlos",39,18,"1:38.945",98945
2019,2,"Bahrain Grand Prix","Sainz","Carlos",40,18,"1:41.310",101310
2019,2,"Bahrain Grand Prix","Sainz","Carlos",41,19,"1:56.052",116052
2019,2,"Bahrain Grand Prix","Sainz","Carlos",42,19,"1:35.586",95586
2019,2,"Bahrain Grand Prix","Sainz","Carlos",43,18,"1:36.436",96436
2019,2,"Bahrain Grand Prix","Sainz","Carlos",44,18,"1:35.705",95705
2019,2,"Bahrain Grand Prix","Sainz","Carlos",45,18,"1:36.469",96469
2019,2,"Bahrain Grand Prix","Sainz","Carlos",46,18,"1:36.301",96301
2019,2,"Bahrain Grand Prix","Sainz","Carlos",47,18,"1:36.225",96225
2019,2,"Bahrain Grand Prix","Sainz","Carlos",48,18,"1:37.403",97403
2019,2,"Bahrain Grand Prix","Sainz","Carlos",49,17,"1:35.719",95719
2019,2,"Bahrain Grand Prix","Sainz","Carlos",50,17,"1:36.116",96116
2019,2,"Bahrain Grand Prix","Sainz","Carlos",51,17,"1:36.235",96235
2019,2,"Bahrain Grand Prix","Sainz","Carlos",52,17,"1:36.500",96500
2019,2,"Bahrain Grand Prix","Sainz","Carlos",53,17,"1:44.824",104824
2019,2,"Bahrain Grand Prix","Stroll","Lance",1,19,"2:12.920",132920
2019,2,"Bahrain Grand Prix","Stroll","Lance",2,19,"2:07.111",127111
2019,2,"Bahrain Grand Prix","Stroll","Lance",3,19,"1:37.816",97816
2019,2,"Bahrain Grand Prix","Stroll","Lance",4,19,"1:38.329",98329
2019,2,"Bahrain Grand Prix","Stroll","Lance",5,18,"1:37.916",97916
2019,2,"Bahrain Grand Prix","Stroll","Lance",6,18,"1:37.911",97911
2019,2,"Bahrain Grand Prix","Stroll","Lance",7,18,"1:38.350",98350
